pur_cust,pur_prod,pur_date,pur_amount,pur_store_id
2,6,2015-04-05,14.02,9
6,7,2015-04-03,63.78,18
7,4,2015-04-07,80.51,16
4,7,2015-04-08,86.53,16
9,7,2015-04-13,96.77,6
5,9,2015-04-06,22.33,13
2,6,2015-04-06,60.60,18
2,4,2015-04-03,16.59,18
4,5,2015-04-05,20.08,3
0,7,2015-04-08,83.76,12
8,3,2015-04-03,42.54,19
7,0,2015-04-10,47.02,2
3,2,2015-04-01,22.26,7
2,6,2015-04-06,65.11,7
4,1,2015-04-09,68.94,15
1,11,2015-04-11,12.68,17
9,7,2015-04-13,2.80,3
9,0,2015-04-04,74.06,20
3,6,2015-04-10,15.22,10
9,8,2015-04-08,60.41,4
7,2,2015-04-01,28.32,10
6,14,2015-04-13,59.27,20
7,7,2015-04-05,73.88,16
7,1,2015-04-06,79.94,18
0,13,2015-04-11,75.33,16
10,2,2015-04-13,100.08,18
8,8,2015-04-05,64.74,14
2,1,2015-04-01,38.92,15
0,3,2015-04-03,43.80,2
8,4,2015-04-09,9.87,15
2,13,2015-04-05,77.11,6
9,9,2015-04-04,88.44,1
1,0,2015-04-02,26.97,15
7,6,2015-04-13,27.67,18
0,6,2015-04-12,46.40,13
9,6,2015-04-02,12.04,4
10,3,2015-04-10,9.08,15
4,9,2015-04-02,78.54,8
1,4,2015-04-14,43.27,9
11,7,2015-04-07,18.91,3
4,2,2015-04-04,19.22,8
8,2,2015-04-08,99.54,10
5,7,2015-04-01,24.89,7
4,3,2015-04-01,14.73,18
9,8,2015-04-08,75.52,4
2,14,2015-04-14,49.11,6
2,7,2015-04-14,65.27,6
0,7,2015-04-12,49.67,12
10,12,2015-04-05,88.40,8
3,13,2015-04-06,36.91,9
11,9,2015-04-08,37.75,18
5,0,2015-04-03,99.08,16
5,7,2015-04-14,66.78,16
2,0,2015-04-08,20.08,6
7,8,2015-04-01,18.00,13
11,1,2015-04-06,87.80,18
5,12,2015-04-05,96.25,18
8,9,2015-04-14,41.62,3
10,0,2015-04-05,19.73,12
11,2,2015-04-01,36.12,19
10,3,2015-04-06,30.00,2
7,6,2015-04-14,3.99,7
0,14,2015-04-04,78.00,7
8,1,2015-04-09,69.46,15
3,3,2015-04-08,46.73,17
11,7,2015-04-06,40.65,3
2,0,2015-04-09,95.96,20
6,11,2015-04-09,61.93,10
10,5,2015-04-08,7.50,4
11,9,2015-04-09,94.61,10
6,12,2015-04-05,82.38,20
0,11,2015-04-04,32.10,16
4,14,2015-04-04,78.05,18
7,12,2015-04-10,9.09,16
5,14,2015-04-08,36.27,18
5,2,2015-04-09,44.45,14
0,0,2015-04-02,46.40,15
6,6,2015-04-06,54.87,2
11,2,2015-04-02,1.18,15
4,10,2015-04-09,100.07,6
8,9,2015-04-13,67.53,1
11,10,2015-04-06,94.39,15
10,9,2015-04-08,46.67,18
10,0,2015-04-06,1.93,13
1,9,2015-04-03,19.27,4
5,9,2015-04-01,90.96,15
6,2,2015-04-14,77.06,8
8,1,2015-04-08,3.65,9
8,9,2015-04-02,49.90,3
10,11,2015-04-12,57.45,8
4,1,2015-04-08,3.08,10
8,6,2015-04-02,43.29,7
4,6,2015-04-13,36.43,18
4,13,2015-04-12,29.62,4
10,9,2015-04-08,46.22,6
10,13,2015-04-02,94.15,6
10,9,2015-04-07,89.17,12
8,14,2015-04-07,97.68,8
1,13,2015-04-01,20.30,9
0,9,2015-04-12,89.75,18
10,13,2015-04-05,78.01,16
9,10,2015-04-14,25.47,16
0,6,2015-04-01,58.27,6
11,2,2015-04-14,63.11,13
11,0,2015-04-13,65.04,18
9,0,2015-04-02,34.50,18
11,12,2015-04-10,3.88,3
2,14,2015-04-13,76.95,12
5,13,2015-04-12,17.11,19
3,0,2015-04-12,73.98,2
2,11,2015-04-10,29.04,7
5,4,2015-04-12,5.59,7
8,3,2015-04-12,3.67,15
8,6,2015-04-02,43.57,17
4,6,2015-04-11,86.66,3
6,2,2015-04-12,34.68,20
2,14,2015-04-12,14.97,10
1,0,2015-04-01,65.31,4
4,11,2015-04-01,27.83,10
6,14,2015-04-12,93.56,20
1,13,2015-04-13,76.61,16
6,4,2015-04-03,36.94,18
3,5,2015-04-14,4.37,16
0,2,2015-04-03,46.40,18
10,12,2015-04-05,99.12,14
9,0,2015-04-04,78.31,15
6,6,2015-04-09,69.98,2
3,7,2015-04-08,98.62,15
5,2,2015-04-05,95.80,6
7,3,2015-04-09,9.40,1
3,6,2015-04-14,5.29,15
0,1,2015-04-08,92.52,18
2,4,2015-04-02,43.14,13
6,4,2015-04-13,40.79,4
9,9,2015-04-03,37.37,15
3,3,2015-04-08,53.80,8
3,11,2015-04-01,63.61,9
2,1,2015-04-03,100.61,3
5,2,2015-04-08,97.09,8
4,13,2015-04-10,92.38,10
7,7,2015-04-06,61.49,7
1,12,2015-04-03,48.15,18
11,6,2015-04-12,73.25,4
0,14,2015-04-05,62.24,6
11,0,2015-04-10,55.70,6
8,13,2015-04-10,3.88,12
1,7,2015-04-11,57.78,8
2,2,2015-04-12,44.82,9
8,1,2015-04-07,30.01,18
10,6,2015-04-05,1.33,16
11,14,2015-04-02,63.03,16
4,14,2015-04-05,51.25,6
5,14,2015-04-09,11.76,13
3,3,2015-04-12,23.04,18
6,3,2015-04-10,88.60,18
5,12,2015-04-06,63.18,3
3,7,2015-04-07,34.36,12
0,1,2015-04-08,7.75,19
10,4,2015-04-03,12.56,2
1,7,2015-04-02,18.62,7
1,14,2015-04-06,8.40,7
6,8,2015-04-12,13.72,15
1,4,2015-04-13,63.83,17
9,3,2015-04-07,20.16,3
3,12,2015-04-11,83.66,20
4,5,2015-04-06,1.60,10
2,0,2015-04-05,11.00,4
6,5,2015-04-12,81.81,10
6,2,2015-04-10,7.97,20
4,11,2015-04-07,45.06,16
7,10,2015-04-04,49.22,18
2,11,2015-04-12,70.66,16
10,1,2015-04-14,89.45,18
3,11,2015-04-14,96.82,14
7,2,2015-04-02,1.20,15
4,11,2015-04-02,8.01,2
8,2,2015-04-02,88.71,15
8,0,2015-04-03,18.12,6
4,3,2015-04-13,69.99,1
2,1,2015-04-03,76.83,15
4,7,2015-04-10,23.42,18
1,14,2015-04-08,50.30,13
0,8,2015-04-01,93.35,4
9,2,2015-04-08,84.09,15
9,4,2015-04-11,21.05,8
4,1,2015-04-07,49.07,9
8,0,2015-04-12,64.80,3
8,9,2015-04-12,90.21,8
11,14,2015-04-14,33.43,10
5,7,2015-04-02,97.88,7
2,2,2015-04-10,2.59,18
1,8,2015-04-10,100.38,4
0,1,2015-04-09,60.94,6
10,9,2015-04-06,9.96,6
7,11,2015-04-13,19.20,12
6,5,2015-04-14,17.70,8
8,14,2015-04-05,53.94,9
7,7,2015-04-04,7.27,18
1,8,2015-04-11,62.94,16
4,14,2015-04-05,39.61,16
11,12,2015-04-12,27.79,6
10,9,2015-04-07,61.71,13
6,12,2015-04-06,53.05,18
9,4,2015-04-11,35.34,18
11,10,2015-04-07,65.15,3
7,2,2015-04-01,21.47,12
2,7,2015-04-04,27.13,19
1,9,2015-04-01,4.33,2
2,11,2015-04-10,27.37,7
4,1,2015-04-09,76.63,7
6,5,2015-04-11,5.46,15
6,9,2015-04-09,3.41,17
0,0,2015-04-12,67.41,3
10,3,2015-04-08,84.68,20
8,1,2015-04-10,25.19,10
3,11,2015-04-02,18.48,4
2,7,2015-04-01,36.26,10
9,14,2015-04-07,78.76,20
2,11,2015-04-10,18.49,16
11,2,2015-04-02,100.93,18
4,11,2015-04-04,58.88,16
6,1,2015-04-04,59.65,18
7,4,2015-04-06,28.01,14
5,7,2015-04-13,13.94,15
3,13,2015-04-02,52.06,2
11,4,2015-04-04,66.60,15
1,7,2015-04-11,65.35,6
6,10,2015-04-01,60.64,1
1,14,2015-04-08,44.75,15
8,6,2015-04-03,75.05,18
3,6,2015-04-12,56.96,13
3,11,2015-04-03,96.96,4
3,9,2015-04-13,82.21,15
8,0,2015-04-01,84.82,8
3,12,2015-04-08,71.78,9
2,11,2015-04-11,90.89,3
9,4,2015-04-12,99.44,8
4,12,2015-04-14,86.22,10
0,11,2015-04-07,56.34,7
1,11,2015-04-06,80.24,18
1,0,2015-04-14,98.64,4
9,0,2015-04-04,72.08,6
3,4,2015-04-07,73.05,6
1,3,2015-04-14,55.23,12
6,13,2015-04-13,65.92,8
11,0,2015-04-12,76.01,9
2,14,2015-04-13,69.75,18
0,4,2015-04-09,5.86,16
0,14,2015-04-04,99.57,16
7,0,2015-04-11,16.50,6
0,14,2015-04-09,34.82,13
4,0,2015-04-02,45.23,18
6,2,2015-04-09,33.78,18
6,9,2015-04-04,60.27,3
9,4,2015-04-12,76.74,12
4,7,2015-04-08,78.21,19
5,1,2015-04-12,50.57,2
11,3,2015-04-08,49.36,7
0,12,2015-04-14,74.27,7
6,4,2015-04-14,16.05,15
8,2,2015-04-07,28.61,17
9,0,2015-04-05,52.85,3
5,12,2015-04-03,50.07,20
0,10,2015-04-11,31.64,10
8,11,2015-04-04,35.10,4
5,4,2015-04-11,16.31,10
1,14,2015-04-07,89.09,20
8,1,2015-04-12,75.54,16
1,5,2015-04-08,34.36,18
2,0,2015-04-09,6.08,16
0,14,2015-04-05,41.09,18
0,2,2015-04-06,40.79,14
3,2,2015-04-02,1.95,15
4,14,2015-04-06,5.32,2
5,3,2015-04-04,4.70,15
11,9,2015-04-12,20.55,6
4,3,2015-04-12,7.33,1
9,13,2015-04-13,89.02,15
0,6,2015-04-11,77.49,18
1,6,2015-04-05,6.95,13
3,5,2015-04-02,45.17,4
5,1,2015-04-01,71.21,15
6,8,2015-04-13,3.64,8
8,9,2015-04-03,21.07,9
7,5,2015-04-12,71.54,3
11,12,2015-04-11,69.19,8
8,5,2015-04-04,75.94,10
5,14,2015-04-07,80.83,7
4,5,2015-04-03,11.75,18
11,8,2015-04-01,22.47,4
1,11,2015-04-05,94.96,6
8,12,2015-04-02,90.61,6
10,11,2015-04-13,27.33,12
0,3,2015-04-13,73.19,8
4,11,2015-04-04,29.28,9
2,5,2015-04-13,53.28,18
2,8,2015-04-11,42.29,16
4,8,2015-04-03,29.38,16
0,2,2015-04-02,91.30,6
10,7,2015-04-14,76.70,13
7,10,2015-04-04,50.10,18
3,0,2015-04-11,12.24,18
10,13,2015-04-02,80.59,3
3,2,2015-04-02,90.35,12
10,7,2015-04-13,1.95,19
8,6,2015-04-14,87.99,2
3,11,2015-04-01,61.00,7
0,8,2015-04-06,36.35,7
11,9,2015-04-10,67.41,15
4,0,2015-04-03,17.53,17
3,1,2015-04-09,91.61,3
3,8,2015-04-14,41.77,20
11,11,2015-04-04,46.31,10
0,13,2015-04-09,39.17,4
7,14,2015-04-14,23.78,10
0,7,2015-04-10,21.79,20
0,8,2015-04-05,87.42,16
2,5,2015-04-13,59.78,18
6,2,2015-04-14,60.62,16
11,14,2015-04-01,90.29,18
7,4,2015-04-03,99.24,14
6,12,2015-04-09,65.68,15
11,14,2015-04-03,28.98,2
10,11,2015-04-01,59.75,15
0,7,2015-04-11,87.21,6
6,0,2015-04-05,11.62,1
7,9,2015-04-11,61.31,15
1,14,2015-04-08,28.32,18
0,4,2015-04-06,87.08,13
7,5,2015-04-14,12.70,4
5,14,2015-04-08,42.42,15
8,1,2015-04-06,61.22,8
2,5,2015-04-01,99.56,9
11,10,2015-04-05,30.28,3
5,4,2015-04-10,61.38,8
0,7,2015-04-09,39.30,10
9,9,2015-04-02,46.18,7
7,14,2015-04-04,95.24,18
5,5,2015-04-07,64.59,4
6,10,2015-04-01,80.07,6
11,9,2015-04-13,69.47,6
1,6,2015-04-03,82.10,12
7,9,2015-04-10,72.87,8
7,14,2015-04-01,81.87,9
2,10,2015-04-03,16.65,18
2,9,2015-04-09,20.01,16
8,1,2015-04-09,54.33,16
6,1,2015-04-04,52.97,6
4,3,2015-04-12,5.53,13
9,9,2015-04-02,44.37,18
7,9,2015-04-09,11.76,18
4,5,2015-04-04,78.60,3
6,8,2015-04-14,45.93,12
2,8,2015-04-09,27.56,19
1,10,2015-04-12,72.86,2
1,6,2015-04-02,98.03,7
3,6,2015-04-09,62.47,7
10,10,2015-04-02,26.31,15
7,4,2015-04-07,3.04,17
4,13,2015-04-11,51.23,3
9,9,2015-04-05,64.32,20
0,4,2015-04-11,51.51,10
8,1,2015-04-08,97.63,4
4,2,2015-04-06,53.40,10
9,6,2015-04-04,48.55,20
1,2,2015-04-09,66.21,16
11,0,2015-04-14,17.48,18
8,1,2015-04-09,70.11,16
2,1,2015-04-03,70.61,18
0,4,2015-04-10,79.81,14
10,1,2015-04-03,93.47,15
0,9,2015-04-03,34.09,2
1,11,2015-04-09,61.42,15
10,8,2015-04-11,44.21,6
5,0,2015-04-02,26.53,1
7,4,2015-04-05,57.95,15
8,0,2015-04-01,65.98,18
4,14,2015-04-04,75.50,13
6,5,2015-04-12,90.22,4
10,12,2015-04-08,68.91,15
1,6,2015-04-14,67.81,8
3,8,2015-04-04,16.51,9
6,1,2015-04-13,7.55,3
0,1,2015-04-11,93.41,8
11,12,2015-04-08,66.56,10
11,13,2015-04-07,1.73,7
5,1,2015-04-10,39.66,18
10,2,2015-04-10,2.52,4
1,9,2015-04-04,90.57,6
2,4,2015-04-01,100.42,6
0,0,2015-04-13,47.24,12
11,8,2015-04-01,7.16,8
4,12,2015-04-14,67.95,9
2,0,2015-04-07,65.97,18
7,0,2015-04-10,61.31,16
0,3,2015-04-12,26.24,16
8,8,2015-04-02,73.60,6
11,8,2015-04-14,59.00,13
8,11,2015-04-05,13.46,18
7,8,2015-04-13,77.44,18
6,5,2015-04-11,10.53,3
9,7,2015-04-11,79.45,12
1,5,2015-04-11,37.80,19
0,14,2015-04-05,70.28,2
4,9,2015-04-12,82.95,7
7,12,2015-04-10,98.86,7
11,12,2015-04-09,28.19,15
3,8,2015-04-01,100.87,17
2,0,2015-04-07,54.06,3
1,12,2015-04-02,12.39,20
9,9,2015-04-03,7.99,10
11,8,2015-04-13,77.57,4
5,2,2015-04-10,98.91,10
0,3,2015-04-13,82.38,20
8,4,2015-04-13,84.12,16
9,5,2015-04-08,20.57,18
7,8,2015-04-02,80.78,16
3,2,2015-04-03,78.83,18
4,5,2015-04-02,34.56,14
11,13,2015-04-07,8.79,15
8,5,2015-04-04,53.84,2
5,9,2015-04-04,95.76,15
5,6,2015-04-02,22.58,6
3,14,2015-04-03,28.68,1
10,9,2015-04-08,48.55,15
11,5,2015-04-01,69.01,18
6,9,2015-04-07,76.70,13
2,11,2015-04-12,56.99,4
3,12,2015-04-11,72.75,15
10,2,2015-04-11,77.69,8
0,0,2015-04-14,92.90,9
6,1,2015-04-05,11.34,3
6,4,2015-04-01,3.24,8
1,9,2015-04-06,32.97,10
8,9,2015-04-01,85.25,7
4,6,2015-04-13,10.73,18
2,11,2015-04-14,12.55,4
4,8,2015-04-05,73.16,6
6,9,2015-04-09,15.25,6
6,2,2015-04-09,44.36,12
11,7,2015-04-07,20.72,8
4,6,2015-04-01,52.25,9
8,12,2015-04-14,82.34,18
11,2,2015-04-01,49.48,16
5,13,2015-04-14,39.99,16
11,7,2015-04-06,46.94,6
6,7,2015-04-05,100.46,13
10,8,2015-04-13,96.34,18
4,14,2015-04-05,45.39,18
2,13,2015-04-04,5.22,3
11,10,2015-04-04,51.06,12
3,14,2015-04-03,30.50,19
0,2,2015-04-03,66.04,2
8,11,2015-04-05,18.75,7
9,3,2015-04-01,20.11,7
11,5,2015-04-03,19.02,15
4,2,2015-04-04,33.91,17
4,12,2015-04-12,29.01,3
10,9,2015-04-08,44.19,20
9,8,2015-04-09,45.77,10
11,9,2015-04-13,58.36,4
7,6,2015-04-13,49.62,10
0,9,2015-04-14,30.44,20
4,0,2015-04-12,61.37,16
6,13,2015-04-04,24.02,18
10,7,2015-04-02,5.29,16
6,7,2015-04-02,7.19,18
6,10,2015-04-04,78.63,14
6,6,2015-04-07,25.04,15
8,10,2015-04-10,57.76,2
10,11,2015-04-13,23.45,15
9,7,2015-04-02,3.15,6
5,1,2015-04-10,20.56,1
0,8,2015-04-03,36.11,15
3,6,2015-04-12,59.38,18
5,6,2015-04-03,81.30,13
6,6,2015-04-08,14.98,4
2,10,2015-04-03,91.11,15
1,13,2015-04-13,75.32,8
5,2,2015-04-11,92.66,9
9,2,2015-04-07,21.27,3
4,3,2015-04-01,27.77,8
4,2,2015-04-06,42.88,10
4,9,2015-04-01,98.70,7
11,14,2015-04-14,20.07,18
10,9,2015-04-06,29.07,4
5,9,2015-04-04,83.02,6
10,11,2015-04-12,62.01,6
6,14,2015-04-12,84.72,12
8,3,2015-04-02,76.03,8
1,3,2015-04-03,54.26,9
1,1,2015-04-14,92.14,18
5,7,2015-04-12,46.35,16
8,0,2015-04-12,73.69,16
1,6,2015-04-04,59.72,6
7,4,2015-04-05,54.94,13
7,7,2015-04-06,47.01,18
6,4,2015-04-14,11.38,18
5,0,2015-04-05,36.46,3
8,9,2015-04-03,24.03,12
8,14,2015-04-06,29.27,19
6,10,2015-04-02,32.01,2
11,12,2015-04-12,46.60,7
9,6,2015-04-02,30.18,7
8,8,2015-04-04,16.52,15
5,12,2015-04-03,60.30,17
5,10,2015-04-01,83.13,3
2,5,2015-04-09,69.30,20
4,9,2015-04-13,74.31,10
3,4,2015-04-06,15.29,4
10,14,2015-04-10,64.59,10
2,1,2015-04-01,54.79,20
9,2,2015-04-08,100.99,16
6,9,2015-04-05,41.81,18
0,13,2015-04-10,97.83,16
10,7,2015-04-02,7.73,18
6,9,2015-04-07,65.77,14
8,7,2015-04-08,71.29,15
2,12,2015-04-06,63.20,2
2,3,2015-04-06,41.70,15
1,5,2015-04-08,22.97,6
8,13,2015-04-09,39.39,1
7,1,2015-04-09,88.76,15
1,0,2015-04-03,93.24,18
2,2,2015-04-12,31.91,13
1,9,2015-04-03,31.91,4
0,2,2015-04-05,98.47,15
9,3,2015-04-06,29.19,8
7,6,2015-04-12,74.91,9
0,1,2015-04-09,68.31,3
1,10,2015-04-14,2.77,8
0,2,2015-04-06,55.93,10
11,2,2015-04-02,99.84,7
3,5,2015-04-12,55.04,18
3,11,2015-04-02,29.76,4
8,11,2015-04-06,88.89,6
5,12,2015-04-04,17.99,6
7,9,2015-04-12,9.52,12
10,1,2015-04-01,48.57,8
5,14,2015-04-08,25.94,9
11,14,2015-04-01,2.84,18
1,10,2015-04-14,11.20,16
4,9,2015-04-13,50.22,16
2,7,2015-04-03,57.67,6
5,7,2015-04-12,52.66,13
11,3,2015-04-09,29.07,18
2,14,2015-04-08,43.70,18
8,2,2015-04-06,72.75,3
8,6,2015-04-01,53.02,12
8,1,2015-04-10,31.14,19
6,11,2015-04-10,24.38,2
2,5,2015-04-12,79.33,7
4,9,2015-04-02,75.24,7
11,7,2015-04-04,19.43,15
8,12,2015-04-13,10.57,17
1,5,2015-04-09,89.15,3
2,8,2015-04-14,61.17,20
10,6,2015-04-05,99.38,10
11,10,2015-04-04,72.25,4
2,1,2015-04-03,70.67,10
0,3,2015-04-01,26.50,20
3,10,2015-04-06,2.74,16
2,0,2015-04-08,32.46,18
1,11,2015-04-10,52.14,16
5,13,2015-04-13,94.69,18
3,7,2015-04-05,92.66,14
6,14,2015-04-10,52.00,15
7,12,2015-04-14,68.26,2
3,8,2015-04-03,41.62,15
7,11,2015-04-14,86.31,6
2,5,2015-04-13,71.15,1
0,4,2015-04-11,51.78,15
8,13,2015-04-09,35.75,18
6,8,2015-04-09,7.81,13
2,14,2015-04-11,22.61,4
4,2,2015-04-03,63.11,15
7,1,2015-04-04,53.31,8
3,14,2015-04-03,13.06,9
2,12,2015-04-07,100.74,3
5,4,2015-04-11,34.93,8
10,6,2015-04-06,60.83,10
2,4,2015-04-05,75.30,7
7,10,2015-04-05,39.20,18
10,1,2015-04-03,85.16,4
9,5,2015-04-06,75.31,6
11,9,2015-04-10,71.19,6
6,7,2015-04-03,58.57,12
5,10,2015-04-12,61.45,8
6,14,2015-04-13,73.92,9
3,3,2015-04-09,16.57,18
7,10,2015-04-05,35.41,16
7,0,2015-04-10,40.84,16
1,5,2015-04-10,78.20,6
9,9,2015-04-02,55.01,13
11,5,2015-04-04,74.47,18
4,12,2015-04-01,25.62,18
4,2,2015-04-05,93.13,3
6,0,2015-04-09,7.02,12
0,14,2015-04-03,2.32,19
8,6,2015-04-12,66.94,2
8,5,2015-04-03,9.81,7
11,5,2015-04-01,82.15,7
1,4,2015-04-14,23.08,15
0,8,2015-04-04,1.35,17
9,12,2015-04-01,33.89,3
8,7,2015-04-09,54.01,20
5,8,2015-04-06,20.08,10
2,6,2015-04-07,52.56,4
10,13,2015-04-03,39.57,10
5,3,2015-04-02,52.70,20
0,6,2015-04-10,11.40,16
7,12,2015-04-11,81.18,18
2,11,2015-04-12,60.53,16
4,4,2015-04-11,25.91,18
6,1,2015-04-05,23.15,14
0,7,2015-04-08,82.12,15
7,11,2015-04-02,29.41,2
8,7,2015-04-08,73.63,15
3,6,2015-04-14,12.95,6
4,9,2015-04-14,15.88,1
8,0,2015-04-13,35.39,15
5,3,2015-04-05,92.26,18
5,6,2015-04-02,18.87,13
2,6,2015-04-07,36.38,4
2,14,2015-04-12,89.25,15
11,3,2015-04-13,3.33,8
8,8,2015-04-06,50.89,9
6,6,2015-04-10,24.85,3
3,13,2015-04-09,40.96,8
9,11,2015-04-09,75.65,10
6,5,2015-04-09,70.33,7
4,9,2015-04-11,34.83,18
10,7,2015-04-05,87.57,4
4,3,2015-04-14,55.66,6
7,4,2015-04-02,37.57,6
2,14,2015-04-11,17.00,12
1,4,2015-04-14,27.63,8
2,5,2015-04-13,40.56,9
8,4,2015-04-09,11.56,18
3,4,2015-04-06,19.21,16
0,8,2015-04-04,92.93,16
5,6,2015-04-01,58.05,6
10,9,2015-04-06,21.32,13
1,0,2015-04-05,49.39,18
3,0,2015-04-10,52.40,18
6,5,2015-04-14,13.28,3
6,2,2015-04-12,47.74,12
9,9,2015-04-02,39.19,19
3,4,2015-04-06,15.72,2
11,2,2015-04-14,57.28,7
9,4,2015-04-11,12.59,7
11,4,2015-04-06,16.04,15
11,5,2015-04-13,21.72,17
9,5,2015-04-09,88.42,3
2,6,2015-04-08,9.45,20
0,12,2015-04-13,19.21,10
5,13,2015-04-14,61.05,4
9,3,2015-04-03,22.14,10
8,12,2015-04-14,87.45,20
1,14,2015-04-08,42.11,16
8,2,2015-04-02,98.05,18
1,10,2015-04-13,58.51,16
5,9,2015-04-05,64.67,18
0,7,2015-04-11,80.92,14
2,10,2015-04-05,55.96,15
7,6,2015-04-12,78.61,2
3,1,2015-04-06,68.05,15
7,14,2015-04-14,14.41,6
8,14,2015-04-05,68.02,1
3,3,2015-04-07,2.99,15
4,14,2015-04-05,54.79,18
7,5,2015-04-01,90.70,13
6,12,2015-04-04,10.56,4
3,2,2015-04-02,15.83,15
11,5,2015-04-14,11.70,8
4,7,2015-04-08,71.11,9
2,11,2015-04-12,82.98,3
5,13,2015-04-14,39.56,8
10,5,2015-04-12,88.73,10
9,2,2015-04-05,67.46,7
4,14,2015-04-07,89.99,18
9,6,2015-04-04,42.14,4
9,12,2015-04-05,4.29,6
0,2,2015-04-05,97.87,6
9,12,2015-04-14,59.06,12
9,4,2015-04-13,70.98,8
1,7,2015-04-13,99.94,9
8,6,2015-04-01,70.90,18
6,10,2015-04-04,63.10,16
10,10,2015-04-05,37.54,16
9,12,2015-04-05,4.37,6
1,5,2015-04-06,96.97,13
11,11,2015-04-12,45.65,18
8,5,2015-04-08,42.75,18
7,13,2015-04-07,4.43,3
6,10,2015-04-03,95.17,12
3,9,2015-04-12,23.39,19
5,10,2015-04-13,54.65,2
3,11,2015-04-14,88.88,7
3,10,2015-04-03,98.97,7
4,0,2015-04-01,85.22,15
2,10,2015-04-04,52.24,17
4,8,2015-04-09,54.78,3
4,6,2015-04-03,95.90,20
2,5,2015-04-01,95.66,10
9,13,2015-04-10,83.59,4
2,7,2015-04-03,61.27,10
7,2,2015-04-14,84.44,20
11,4,2015-04-05,39.11,16
11,6,2015-04-08,13.97,18
1,6,2015-04-07,62.63,16
4,0,2015-04-01,90.09,18
5,10,2015-04-12,65.46,14
8,11,2015-04-05,96.12,15
9,1,2015-04-14,6.62,2
1,4,2015-04-11,24.94,15
6,12,2015-04-06,56.25,6
11,0,2015-04-08,13.25,1
2,12,2015-04-10,29.05,15
4,0,2015-04-13,30.92,18
2,4,2015-04-04,90.45,13
2,5,2015-04-13,57.83,4
5,9,2015-04-02,49.66,15
8,4,2015-04-13,88.94,8
11,3,2015-04-12,22.74,9
6,2,2015-04-12,35.24,3
2,14,2015-04-13,83.26,8
8,2,2015-04-06,43.88,10
5,12,2015-04-04,45.86,7
11,4,2015-04-06,13.49,18
10,13,2015-04-14,52.02,4
4,5,2015-04-06,87.71,6
7,6,2015-04-11,10.17,6
7,0,2015-04-14,23.89,12
0,4,2015-04-06,8.24,8
6,7,2015-04-04,30.64,9
3,5,2015-04-12,81.69,18
5,11,2015-04-06,76.12,16
10,2,2015-04-12,29.72,16
11,0,2015-04-13,68.16,6
11,9,2015-04-09,9.53,13
2,13,2015-04-05,86.04,18
2,4,2015-04-01,79.67,18
1,5,2015-04-09,95.90,3
6,10,2015-04-01,80.26,12
0,11,2015-04-05,99.79,19
0,1,2015-04-09,67.65,2
2,13,2015-04-14,59.07,7
8,10,2015-04-08,19.66,7
6,2,2015-04-10,96.64,15
10,6,2015-04-05,94.47,17
8,10,2015-04-08,12.78,3
2,12,2015-04-08,69.61,20
1,8,2015-04-07,81.78,10
6,2,2015-04-12,52.46,4
0,6,2015-04-10,9.82,10
6,8,2015-04-14,58.70,20
9,0,2015-04-01,79.11,16
11,5,2015-04-14,17.87,18
7,11,2015-04-01,60.28,16
11,1,2015-04-06,66.57,18
5,7,2015-04-13,88.96,14
1,1,2015-04-01,58.70,15
11,3,2015-04-10,67.95,2
5,6,2015-04-06,90.33,15
6,3,2015-04-09,18.29,6
9,4,2015-04-12,97.28,1
3,10,2015-04-08,22.84,15
8,0,2015-04-14,95.36,18
7,7,2015-04-08,98.54,13
4,0,2015-04-14,13.88,4
5,0,2015-04-05,18.31,15
11,1,2015-04-02,96.16,8
1,13,2015-04-14,36.82,9
9,11,2015-04-06,78.83,3
0,10,2015-04-09,93.96,8
5,8,2015-04-11,82.05,10
2,8,2015-04-10,72.41,7
8,5,2015-04-05,28.01,18
4,14,2015-04-04,80.49,4
9,7,2015-04-14,79.08,6
9,9,2015-04-05,44.62,6
2,12,2015-04-06,36.31,12
0,14,2015-04-01,77.98,8
11,9,2015-04-11,43.97,9
3,4,2015-04-06,4.72,18
4,13,2015-04-10,96.95,16
9,0,2015-04-03,9.55,16
10,4,2015-04-05,60.77,6
11,12,2015-04-10,9.92,13
6,5,2015-04-11,19.97,18
2,4,2015-04-01,84.47,18
4,3,2015-04-13,93.53,3
3,7,2015-04-06,77.38,12
10,3,2015-04-10,4.48,19
2,12,2015-04-07,9.29,2
10,4,2015-04-05,61.74,7
11,0,2015-04-13,62.97,7
8,10,2015-04-07,36.28,15
2,1,2015-04-03,81.91,17
6,6,2015-04-08,94.93,3
4,14,2015-04-05,64.62,20
1,7,2015-04-10,13.46,10
7,10,2015-04-05,21.27,4
0,8,2015-04-06,45.79,10
4,9,2015-04-14,22.27,20
11,3,2015-04-11,67.74,16
6,7,2015-04-14,71.63,18
4,12,2015-04-01,22.39,16
3,10,2015-04-06,14.84,18
9,6,2015-04-02,14.76,14
0,9,2015-04-12,100.74,15
5,2,2015-04-08,97.14,2
4,13,2015-04-10,99.75,15
11,13,2015-04-08,85.50,6
8,1,2015-04-08,84.38,1
10,10,2015-04-02,56.89,15
0,6,2015-04-13,16.89,18
6,2,2015-04-13,25.85,13
10,6,2015-04-04,37.00,4
6,11,2015-04-13,34.50,15
